aX,aY,aZ,gX,gY,gZ
-2.9292,7.7767,0.66,144.9,27.16,-204.61
-2.589,8.7005,1.0621,113.4,30.73,-233.1
-2.3065,8.0356,1.7799,103.32,30.87,-248.71
-2.0672,7.3511,2.4791,120.96,30.87,-250.39
-1.7848,7.7051,2.6419,151.48,26.32,-244.86
-2.8135,12.122,5.4603,159.39,-33.6,-273.14
-1.8809,13.95,5.4701,140.77,-47.81,-284.83
-0.1677,15.3523,4.1639,125.16,-54.18,-291.27
1.6897,16.1182,3.2499,115.43,-46.06,-287.42
2.8047,16.6066,2.8665,108.22,-34.09,-283.92
4.2835,17.1322,2.5605,105.14,-38.36,-284.34
5.5898,18.3198,2.6517,96.39,-46.55,-283.71
5.781,19.9418,4.0727,80.64,-49.91,-275.31
6.0684,20.6695,4.7376,69.93,-55.09,-254.03
7.0873,20.033,4.9337,59.85,-69.44,-232.89
8.1503,18.0462,4.5699,49.14,-80.71,-214.06
9.5095,16.2428,3.3215,44.66,-83.02,-195.37
11.3561,14.759,1.6603,37.8,-81.41,-174.3
13.137,13.3763,-0.2157,27.79,-69.09,-151.41
13.8117,12.0602,-0.66,24.5,-42.14,-125.16
14.3422,10.4421,0.5021,29.19,-7.63,-91.63
15.4288,9.6291,1.0621,28.98,10.5,-52.15
14.7355,9.6958,2.6654,20.37,17.29,-8.47
12.529,10.1028,3.3117,5.81,14.7,27.72
11.615,9.8684,2.6419,-10.99,13.02,57.68
10.6,9.2506,1.7132,-17.01,20.23,78.82
9.4467,8.8966,0.8424,-14.77,26.74,98.91
7.762,9.0447,0.5217,-13.3,28.77,110.32
5.3407,9.6291,-0.2246,-21.56,22.47,111.72
-2.6086,14.0559,-9.1692,-81.41,-4.76,72.31
-6.3174,8.6524,2.1633,6.44,-52.78,19.04
11.6003,18.1904,2.7851,-67.27,-88.69,104.44
-1.2925,12.8016,4.312,-35.49,38.15,54.25
-2.3546,5.5231,0.0863,-14.77,43.4,39.27
-0.9905,5.274,-5.6329,1.47,-67.2,77.49
-1.2298,7.557,-2.0192,33.11,-128.59,108.43
-1.0768,11.0354,2.1584,-15.12,-82.6,78.05
3.7324,10.6912,-0.5933,5.46,-25.13,44.24
5.0151,10.5863,-1.0434,-3.22,16.31,34.16
1.3925,10.1116,-0.1393,-5.6,31.71,43.54
-1.1729,8.9299,-0.5698,-6.09,32.62,48.58
-1.4837,8.3268,-0.9905,3.85,26.04,45.57
-0.5884,8.978,-0.3589,10.99,22.75,40.95
0.201,9.8586,0.0912,10.92,25.97,37.94
1.115,10.3705,0.3825,5.18,16.8,37.31
-0.0382,10.3852,0.2442,0.14,10.22,38.36
-1.2964,9.6527,-0.5315,0.63,1.68,38.22
-1.3827,8.8633,-0.9473,1.75,-12.88,37.38
-0.66,8.8005,-1.4641,7.91,-18.13,37.31
0.354,9.4232,-1.3062,10.64,-11.48,36.47
0.9189,9.9253,-1.3592,3.43,1.96,36.26
1.2494,9.8724,-1.5602,-0.63,22.19,28.14
1.1964,9.4418,-1.5269,-2.03,29.47,24.15
0.2491,9.2555,-1.3445,1.82,24.78,29.61
-0.4256,9.4281,-0.7375,0.49,14.35,31.71
-0.1245,9.6144,-0.66,-4.76,11.48,34.51
0.1726,9.5517,-0.8953,-5.95,7.84,35.7
0.053,9.3604,-0.9522,-9.66,3.29,36.96
0.2393,9.2271,-0.8571,-13.44,-1.05,42.63
0.8277,9.3604,-0.8904,-0.77,3.29,43.47
1.0532,9.6625,-0.3638,-6.51,11.34,40.32
1.1052,9.7723,-0.4933,-8.12,14.07,41.16
0.6414,9.6674,-0.3109,-11.97,10.92,44.03
0.4982,9.3418,-0.2059,-14.98,5.25,51.66
0.5452,9.284,-0.1049,-8.82,-0.14,55.02
0.962,9.4281,-0.0618,-9.66,-0.77,54.6
1.2582,9.6291,-0.1294,-9.1,4.48,55.23
1.4504,9.5379,-0.2775,-10.99,7.84,59.01
1.2729,9.4369,-0.3158,-14.49,8.05,65.31
1.2347,9.3124,-0.6943,-3.64,4.27,66.85
