aX,aY,aZ,gX,gY,gZ
0.9808802172908556,9.270202881776276,-1.526746511641819,4.411675116041986,-1.1890701415642968,0.21053109940024786
0.9530134953663199,9.2871679606457,-1.5051586800566905,4.246900324822751,-2.0937618669916715,0.49215935643611636
0.9362617997886139,9.304068455333919,-1.4770945676540215,4.127976171359975,-2.8784605280461664,0.7643361060838314
0.9363885815153085,9.321393848852805,-1.4425353680582573,4.058617791622812,-3.4501496284676945,1.0100021169574265
0.9514158222564152,9.33820182825535,-1.408479890351089,3.993002429359034,-3.7739986169876136,1.2084904980329867
0.9734725036719893,9.350548998268785,-1.3848237733934643,3.8875358133749605,-3.891347833889247,1.3549783356497593
0.9925118388657339,9.354062706638677,-1.3788582734314123,3.749447107915802,-3.902928487580808,1.4729729395022328
1.0008302455855203,9.347933780785631,-1.3925318551934598,3.620801856635961,-3.926166676967801,1.5948912355398501
0.9969947487301898,9.335535500525657,-1.423060415126253,3.5358758019391425,-4.041120056482762,1.7314468090733832
0.9855196749355608,9.321627967293283,-1.4641882360451652,3.4999263459848367,-4.257715184815524,1.8661781898276448
0.9736000936860784,9.309898834037767,-1.5071071618354486,3.499077297371144,-4.5262338476817625,1.9767977668527295
0.9681658806965013,9.303286484993201,-1.5417839597714558,3.5125122601224503,-4.762138784334613,2.0550614069300033
0.973371551542527,9.304849280348206,-1.5592901252088227,3.4982565481054597,-4.860182817834146,2.102646380470623
0.9885174930256234,9.316316401411305,-1.5560081597098352,3.388336407541588,-4.718410903075256,2.114885771892041
1.008122781438591,9.335562114915547,-1.5371229356137477,3.1212066772304543,-4.295444716112886,2.0812752593690864
1.0254007954476014,9.355698951611929,-1.513878488351572,2.6835390020139425,-3.6545668394910558,2.0097033988901405
1.036665106370362,9.36822325368336,-1.495873230038799,2.138447848556221,-2.924713391911243,1.9401712131018578
1.0424465602592858,9.369172929414187,-1.485436399042956,1.6029794567882625,-2.224665608277297,1.9099067086708044
1.0451038103686114,9.361114944355199,-1.4786614464598367,1.1664892595050054,-1.6370075192355933,1.9075618911724355
1.046861568684809,9.348795402648934,-1.4715241288087642,0.8498868803193977,-1.2170554061235772,1.8888101506826724
