aX,aY,aZ,gX,gY,gZ
-0.0912,10.7481,-0.8659,130.97,64.33,-462.98
0.5786,12.2318,0.0431,163.38,48.65,-457.94
3.2401,14.0941,-1.522,192.01,-24.57,-439.25
6.9441,15.9221,-0.3158,182.84,-49.56,-437.5
12.7153,20.4537,0.2824,140.0,-67.41,-459.76
13.1458,19.2769,2.7419,126.42,-109.76,-402.64
17.4529,20.4253,4.3649,124.74,-117.32,-349.72
30.2741,25.7709,6.0438,87.57,-141.89,-280.28
37.6634,27.4312,5.1112,35.49,-128.94,-253.61
39.711,19.0082,5.2113,-7.84,-59.85,-228.9
42.6501,8.8917,5.6231,-14.77,-7.14,-129.57
42.3147,6.8195,3.1254,-43.47,-5.46,-16.59
42.7786,5.2309,2.6174,-79.94,-10.85,48.3
39.2227,2.4164,4.3738,-126.42,-28.7,111.58
30.3075,-2.6939,6.0105,-99.89,-35.63,138.11
20.4822,-5.1828,4.9053,-14.49,-76.93,123.13
-0.0382,-3.0342,-6.1929,135.8,32.69,339.22
-2.737,-13.8117,-4.0148,44.03,46.48,233.87
2.0918,-14.0215,-5.2162,79.52,71.26,115.5
19.7643,3.6422,8.1552,49.35,-49.56,196.07
12.2701,17.2136,-4.159,4.41,-87.64,223.02
-0.1775,19.3721,-0.4933,-21.77,-55.37,134.54
5.1877,10.8207,-3.7471,-51.17,-18.41,103.67
6.0105,9.6193,-4.0394,-36.33,-22.47,110.74
3.0244,8.4416,-4.1727,-79.45,2.45,103.39
5.9105,6.8431,-1.7368,-65.52,-11.34,107.73
6.6715,7.2363,-1.3396,-18.76,18.69,95.2
5.7663,8.9015,-0.6129,-13.23,63.7,81.06
4.7807,8.8534,-2.0104,-14.77,76.02,70.0
4.3836,8.6573,-3.6422,-1.82,83.16,69.65
4.3022,9.5095,-4.4601,-3.01,74.34,80.78
6.3312,10.4284,-4.7141,-1.68,63.35,85.75
6.3174,11.5287,-3.7618,16.31,49.07,85.61
5.3407,13.237,-1.8946,9.8,45.78,80.01
4.5228,13.6391,-0.7375,-1.82,45.29,78.26
5.2064,13.9598,-1.115,4.83,51.87,85.82
5.9007,14.9885,-4.7474,21.7,63.98,109.62
4.5415,16.8312,-1.7711,-3.92,68.81,127.47
5.4035,20.033,-1.5024,-15.54,77.42,145.6
2.6556,20.0468,-2.3781,-12.39,88.69,138.39
1.5789,21.3197,-4.3934,-17.78,95.69,127.33
1.3357,22.7083,-6.997,-24.64,99.05,123.13
0.1049,23.4879,-11.5385,-62.72,96.32,112.91
-4.819,24.4646,-9.4281,-99.12,123.2,92.54
-7.5953,18.6493,-8.2935,-76.72,146.02,97.65
-6.2743,14.0559,-4.9102,-45.71,155.89,123.62
-2.7616,11.9543,-4.972,-24.43,131.32,170.8
11.4091,14.9169,-5.1642,-55.79,72.45,231.63
-6.7715,21.0421,-11.9445,-111.65,62.09,164.78
-14.9649,18.7552,-9.5379,-51.87,123.41,173.39
-10.2989,11.5669,-9.1545,-85.82,136.99,221.13
-8.8103,10.6716,-9.4899,-16.03,106.12,199.99
-2.4026,11.9837,-10.9158,-66.22,0.42,175.7
-3.8952,14.9316,-13.3998,-192.29,-109.41,111.79
-15.927,15.1228,-10.6716,-157.64,-127.19,4.13
-15.8593,7.8385,-8.4749,-97.3,-106.05,-43.61
-7.5903,2.5125,-6.6617,-81.13,-137.76,-35.49
-5.6084,3.1489,-7.4658,-57.68,-187.6,-60.62
-9.7488,5.3691,-7.7335,-35.07,-214.06,-104.02
-10.4235,4.9337,-6.7381,-12.46,-223.09,-132.86
-7.4795,3.6657,-5.5515,-8.82,-201.46,-156.03
-5.6427,4.6944,-4.2924,16.38,-162.4,-208.67
-4.5032,5.1593,-5.934,8.19,-164.08,-286.65
-2.8567,7.8434,-4.9533,-15.61,-157.01,-380.31
-1.2347,9.0692,-4.3689,11.48,-113.26,-431.48
1.3013,9.586,-4.2453,33.32,-56.63,-456.68
1.2827,10.4706,-4.0443,52.36,-5.95,-468.23
0.6365,11.5522,-2.7135,94.15,17.57,-473.55
2.9047,14.1559,-1.5171,158.06,18.41,-461.93
7.4609,16.2477,-4.3355,177.31,-58.03,-445.2
11.7248,18.0893,-3.9334,146.3,-74.97,-434.77
14.8639,18.3384,-2.0957,138.6,-112.7,-410.13
16.3957,20.9225,0.5835,111.51,-108.22,-374.64
23.0907,25.4022,4.6464,90.44,-112.42,-343.49
34.5714,27.5841,5.7624,50.75,-100.45,-282.8
38.1508,22.4543,7.557,-7.77,-46.69,-242.13
37.5771,13.3763,7.7571,-28.42,-13.58,-187.6
39.2707,7.6668,3.7805,10.08,-19.11,-65.8
41.9558,7.3893,1.0287,-27.44,-43.19,38.64
40.0268,3.9285,3.0195,-56.49,-37.59,113.96
34.4998,1.6465,5.3603,-60.34,-45.29,151.69
28.5275,0.9767,4.1345,1.47,-73.64,169.75
36.0934,12.4427,-3.1391,-24.78,0.84,227.99
-20.1193,37.6389,9.1212,-97.79,-95.83,240.87
-9.892,-9.7292,2.8518,16.03,53.69,297.36
5.9624,-12.9977,-0.608,4.62,46.83,106.54
6.087,-5.0828,-5.9487,165.13,-30.59,135.59
10.3558,5.8722,-11.5768,19.11,-54.95,240.52
24.4784,10.9589,9.131,-8.75,-162.19,318.01
5.3172,16.8978,9.131,-5.25,3.64,198.45
-1.3161,11.562,-3.6657,-16.94,-31.29,152.25
4.5562,10.4186,-4.4503,-28.63,4.62,131.39
3.2205,10.7481,-2.9292,-41.37,15.19,133.7
5.6378,7.9826,-2.13,-78.82,2.03,165.34
7.863,4.36,-1.7083,-23.03,-3.29,150.71
7.049,7.6766,-0.9669,41.65,39.06,109.69
4.7376,11.816,-1.2543,-7.56,56.21,103.32
5.073,11.0933,-2.4124,-14.91,58.87,103.11
6.3792,8.9584,-3.2401,14.7,55.3,97.72
6.6852,10.6677,-3.1921,16.17,48.09,108.57
7.3746,12.6623,-4.259,19.6,44.73,115.22
7.1736,14.453,-3.2401,20.37,50.89,118.3
7.2402,16.4055,-1.6554,11.34,57.4,124.04
6.9009,16.9508,-2.4164,20.09,58.59,112.35
3.4745,16.5919,-1.2925,-2.52,75.53,123.2
6.5136,17.4823,-3.1921,9.38,95.97,136.01
5.2642,19.3622,-3.805,7.56,115.29,131.81
2.4929,19.4584,-5.5947,3.08,131.88,124.81
3.0293,18.5493,-8.2219,8.96,143.08,118.02
0.2108,19.1622,-11.2796,-3.99,125.16,101.43
-3.5843,22.8083,-9.232,-76.3,143.08,75.11
-5.0445,22.268,-7.7531,-77.42,161.28,60.55
-4.867,18.9082,-5.3309,-48.09,157.29,92.54
7.0157,16.8263,-0.0716,-54.53,106.12,166.95
-0.5403,18.0854,-9.2173,-82.18,105.42,155.47
