aX,aY,aZ,gX,gY,gZ
1.0238,9.3654,-0.9807,1.9600,-0.8400,1.1900
1.0385,9.3654,-0.9669,2.1000,-0.9100,1.0500
1.0768,9.3801,-0.9522,2.2400,-0.4900,1.1200
1.0719,9.3938,-0.9473,2.1000,-0.0700,1.4000
1.0866,9.4085,-0.9473,2.0300,0.0000,1.4700
1.0336,9.4036,-0.9807,1.8200,0.0700,1.6800
1.0101,9.3987,-0.9856,2.1000,-0.5600,1.9600
0.9375,9.3703,-0.9767,1.9600,-1.4700,1.9600
1.0287,9.3555,-0.9571,2.1700,-2.1000,2.5200
1.0719,9.3703,-0.9287,2.5900,-1.4700,2.4500
1.1346,9.3850,-0.9424,2.5900,-1.1200,2.2400
1.1346,9.4183,-0.9091,2.1000,-0.4200,2.3800
1.1150,9.3850,-0.9856,2.0300,-0.4900,2.5900
1.0719,9.3467,-0.9620,2.4500,-0.6300,3.0100
1.0385,9.3752,-0.9571,2.8000,-1.1900,3.5700
1.0238,9.4036,-0.9336,2.3100,-1.5400,3.8500
1.0768,9.3850,-0.9571,2.0300,-1.4000,3.9900
1.0719,9.3801,-1.0238,2.1700,-0.9800,4.0600
1.0719,9.3752,-1.0052,2.4500,-0.9100,4.5500
1.0003,9.3899,-0.9856,2.3800,-2.1000,5.0400
0.9905,9.3938,-1.0052,1.4700,-2.8000,4.4100
1.2013,9.3752,-1.0101,1.7500,-3.0100,4.4100
1.2729,9.3516,-0.9189,1.8900,-1.8200,4.4800
1.2494,9.3987,-0.9042,1.9600,-1.7500,3.5700
1.1729,9.4134,-0.8757,1.3300,-1.8200,3.3600
1.1680,9.3752,-0.9620,1.2600,-2.4500,3.5000
1.1768,9.3320,-0.9336,1.9600,-2.9400,3.4300
1.1964,9.3516,-0.9375,2.1700,-3.0800,3.2200
1.1964,9.3987,-0.9140,1.8900,-3.3600,3.1500
1.1768,9.3987,-1.0052,1.4700,-3.4300,2.9400
1.2396,9.3369,-0.9522,2.3100,-3.1500,2.8700
1.2543,9.3604,-0.9856,2.7300,-2.6600,2.9400
1.2111,9.3899,-0.9669,2.1700,-2.5200,2.5900
1.2199,9.3703,-0.9767,1.8200,-2.6600,2.5200
1.2199,9.3604,-0.9669,2.0300,-2.6600,2.7300
1.2160,9.3703,-0.9571,2.2400,-2.4500,2.5900
1.2111,9.3555,-0.9473,1.8200,-2.9400,2.5200
1.2199,9.3703,-0.9522,1.6800,-3.0100,2.6600
1.2160,9.3516,-0.9669,1.8900,-3.0800,2.5200
1.2494,9.3516,-0.9424,2.1000,-3.2200,2.5200
1.2778,9.3604,-0.9473,1.9600,-2.6600,2.0300
1.3308,9.3555,-0.9767,1.8900,-2.2400,1.8200
1.2876,9.3703,-0.9718,1.9600,-2.0300,1.8200
1.2778,9.3467,-0.9336,2.2400,-1.8200,1.8200
1.2778,9.3467,-0.9767,2.1700,-1.8900,1.6100
1.2680,9.3369,-0.9140,2.4500,-1.6100,1.4700
1.2925,9.3555,-0.9522,2.5200,-1.4000,1.4000
1.3013,9.3654,-0.9336,2.1000,-1.3300,1.3300
1.2680,9.3555,-0.9473,2.2400,-1.3300,1.2600
1.2925,9.3369,-0.9522,2.4500,-1.2600,1.1200
1.2876,9.3703,-0.9522,2.3800,-1.1200,1.1900
1.2631,9.3604,-0.9767,2.3100,-0.9800,1.2600
1.2298,9.3604,-0.9669,2.1000,-1.4000,1.1200
1.2680,9.3703,-0.9718,2.3800,-1.5400,1.2600
1.2680,9.3703,-0.9424,2.1700,-1.6800,1.3300
1.2827,9.3850,-0.9669,1.9600,-1.6100,1.1200
1.2827,9.3418,-1.0003,1.8900,-1.8900,1.2600
1.2778,9.3173,-0.9669,2.4500,-1.9600,1.4000
1.2494,9.3516,-0.9522,2.5900,-2.2400,1.3300
1.3062,9.3899,-0.9856,2.0300,-2.4500,1.1900
1.3161,9.3752,-0.9571,1.6800,-2.2400,1.0500
1.3062,9.3222,-0.9767,2.3800,-1.8900,0.9800
1.2582,9.3516,-0.9571,2.3800,-2.3100,0.9800
1.2827,9.3938,-0.9424,2.1000,-2.7300,0.9100
1.3210,9.3654,-0.9140,2.1700,-2.7300,0.8400
1.3641,9.3850,-0.9522,1.9600,-2.3100,0.2800
1.3690,9.3703,-0.9807,1.8900,-2.3800,0.0700
1.3445,9.3369,-0.9522,2.1000,-2.0300,-0.0700
1.3494,9.3320,-0.9571,2.1000,-1.7500,-0.4200
1.3494,9.3418,-0.9718,2.1700,-1.8200,-0.4900
1.3111,9.3555,-0.9767,1.9600,-1.8900,-0.5600
1.3013,9.3369,-0.9718,2.2400,-2.0300,-0.7700
1.2876,9.3467,-0.9669,2.0300,-2.3800,-0.6300
1.3210,9.3604,-0.9571,2.1000,-1.8900,-0.9100
1.3357,9.3604,-0.9571,2.4500,-1.6100,-1.0500
1.3062,9.3555,-0.9767,2.1700,-1.5400,-1.1900
1.3013,9.3604,-0.9473,2.0300,-1.4700,-1.1900
1.3210,9.3654,-0.9718,2.2400,-1.1900,-1.3300
1.3111,9.3418,-0.9767,2.4500,-0.9800,-1.1900
1.3210,9.3555,-0.9473,2.2400,-1.1200,-1.3300
1.2876,9.3555,-0.9238,1.9600,-0.9800,-1.6100
1.2729,9.3516,-0.9856,1.8200,-1.0500,-1.8200
1.3259,9.3369,-0.9718,2.1000,-0.7700,-1.6800
1.2964,9.3418,-1.0052,2.3100,-0.9100,-1.8200
1.3161,9.3516,-0.9620,2.3800,-0.7000,-1.8900
1.3111,9.3654,-0.9669,2.4500,-0.4900,-1.9600
1.3062,9.3703,-0.9571,2.1700,-0.4200,-2.1700
1.2827,9.3703,-0.9571,2.0300,-0.4900,-2.2400
1.2494,9.3516,-0.9905,2.1700,-0.9100,-2.1700
1.2582,9.3369,-0.9571,2.2400,-0.9100,-2.1700
1.2827,9.3418,-0.9620,2.3800,-0.8400,-2.2400
1.2964,9.3850,-0.9473,2.3100,-0.4900,-2.3800
1.2827,9.3555,-0.9287,2.0300,-0.5600,-2.3800
1.2631,9.3555,-0.9767,2.2400,-0.4900,-2.4500
1.2582,9.3555,-0.9473,2.5900,-0.2800,-2.5200
1.2582,9.3703,-0.9571,2.2400,-0.6300,-2.4500
1.2396,9.3516,-0.9522,2.1700,-0.5600,-2.5200
1.2680,9.3654,-0.9954,2.4500,-0.1400,-2.4500
1.2680,9.3516,-0.9718,2.5900,0.2100,-2.4500
