aX,aY,aZ,gX,gY,gZ
-0.2782,1.0795,0.1103,132.4400,-23.2400,-321.3700
-0.2552,1.1366,0.1742,140.9800,-29.9600,-341.5300
-0.2752,1.2625,0.1801,149.3800,-49.7000,-361.5500
-0.2845,1.4513,0.1640,132.8600,-74.5500,-377.2300
-0.1835,1.5616,0.1571,129.4300,-109.2700,-389.4800
0.3016,1.6094,0.1127,136.7800,-128.7300,-393.6800
0.8320,1.8115,0.1366,121.0300,-115.0800,-377.7900
1.4318,1.9881,0.1220,102.2000,-112.4200,-350.8400
1.9974,2.0008,0.2728,77.0000,-107.5200,-323.2600
2.7152,1.8808,0.4538,57.6800,-105.0700,-274.4700
3.6746,1.6807,0.4455,30.1700,-84.0700,-214.4100
4.0611,1.4289,0.4519,-9.1000,-73.3600,-142.3800
4.2627,0.6598,0.5729,-44.9400,-63.7000,-78.0500
4.2661,0.0673,0.6090,-44.6600,-46.9700,3.5700
3.8694,-0.0107,0.5226,-52.3600,-54.5300,78.8200
3.4453,-0.2357,0.3353,-78.6100,-101.4300,159.6700
4.3012,-1.1405,-1.6734,28.2800,-150.0100,191.8700
5.2231,1.3625,0.3060,-92.4000,-29.7500,124.6700
-0.4573,4.2822,-0.1186,-369.4600,53.9000,110.8800
-2.7426,1.9081,1.0204,13.0200,37.1700,189.6300
-0.0917,-0.5934,0.4831,44.2400,16.0300,104.0900
0.8184,-0.5880,-0.3699,157.5700,50.1200,167.0200
0.3621,1.0253,-0.6939,82.1100,-10.3600,80.0800
1.4040,0.6681,0.3816,-18.4800,-9.7300,210.4900
0.9736,0.7154,0.0586,-9.6600,-27.8600,217.0000
0.1049,1.2781,0.0142,3.5000,-56.7000,157.1500
0.2133,1.1453,-0.2913,-2.8700,-65.8700,115.9900
0.5095,0.7837,-0.3572,-18.6900,-44.9400,128.6600
0.6290,0.5690,-0.1039,-3.8500,-24.7100,135.4500
0.6710,0.6149,-0.1747,19.8100,4.6900,140.6300
0.8091,0.9311,-0.1098,31.4300,30.0300,132.0200
0.6437,1.0282,-0.2050,6.2300,18.8300,109.5500
0.5583,0.9267,-0.2294,-13.3000,19.5300,77.1400
0.6500,0.8257,-0.1937,-7.8400,36.1200,59.2200
0.8286,0.7730,-0.3343,4.4100,38.6400,61.7400
0.7374,0.8442,-0.1981,3.2200,38.4300,61.3200
0.6193,0.8696,-0.1815,5.6000,27.4400,56.0000
0.6222,0.9233,-0.2030,4.1300,20.7900,54.3200
0.6544,0.9467,-0.2557,5.3200,12.3900,58.3100
0.6895,0.9760,-0.2738,8.8200,10.0800,66.5000
0.6754,0.9692,-0.3021,13.2300,14.1400,66.7800
0.6978,0.9638,-0.3367,18.9700,23.8700,69.0200
0.8940,1.1663,-0.1859,7.0700,32.0600,77.0700
0.4695,0.8955,-0.2172,18.7600,53.6900,51.2400
0.5446,0.8047,-0.4050,21.0700,61.7400,46.1300
0.9921,1.2005,-0.4309,19.3200,58.3800,65.3100
0.7632,1.0824,-0.3489,33.4600,59.1500,53.6200
0.6041,1.1653,-0.2313,37.1000,77.7000,50.0500
0.6344,1.3420,-0.3211,33.9500,80.0100,52.5700
0.6329,1.3771,-0.3113,32.5500,79.5200,57.6100
0.6120,1.4308,-0.2694,26.0400,91.3500,69.1600
0.5890,1.5123,-0.3884,19.1800,107.3100,79.8000
0.5163,1.6465,-0.5588,23.8700,118.3000,92.5400
0.3026,1.8276,-0.7266,22.3300,122.0800,99.5400
0.0464,2.0789,-0.7574,-22.3300,115.7100,96.3900
-0.1713,2.0867,-0.5505,-43.6800,125.6500,70.6300
-0.2621,1.7573,-0.3255,-50.5400,137.8300,59.8500
-0.3660,1.3801,-0.1122,-52.7100,153.6500,70.5600
-0.5529,1.4669,0.0215,-43.6800,150.7100,104.1600
-0.0888,1.2293,0.3152,36.2600,97.7200,189.0000
1.0028,1.3132,-0.4543,7.4200,74.6900,248.8500
0.1464,2.1150,-0.7652,-3.6400,115.2900,207.6200
