aX,aY,aZ,gX,gY,gZ
0.4377,0.5329,-0.1430,13.5800,83.0900,65.1000
0.6422,0.4470,-0.2386,9.3800,79.2400,68.9500
1.2093,0.3767,-0.5348,11.9700,76.9300,66.5000
0.7110,0.3572,-0.2767,1.1900,50.3300,54.1100
2.0491,0.4363,-2.3336,-50.2600,2.3100,-16.1000
2.7152,0.9638,0.5856,78.6800,-38.7100,34.8600
-1.2112,1.7197,-0.2542,7.0000,226.3100,133.7000
-3.0202,1.3386,-0.5675,99.4700,121.1000,106.4000
-2.2453,1.6563,-0.0024,95.9000,-40.3900,70.5600
-0.7383,1.7885,0.2206,-7.4900,-116.1300,86.1000
-0.2606,1.3732,0.1640,5.3900,-45.5700,88.0600
-0.1791,1.2088,0.8150,78.6800,-74.9700,82.4600
-0.5729,1.3976,0.9326,23.0300,-76.5100,106.0500
-0.1913,1.5123,0.0464,25.6200,-105.9100,118.2300
-0.5202,1.8378,0.0737,41.5100,-134.8200,111.5100
-0.4324,1.9852,-0.2869,-14.2100,-161.8400,96.3900
0.1703,1.9461,-0.6930,-38.0800,-164.0100,78.4700
0.4768,1.7807,-0.7325,-61.5300,-133.1400,50.6100
0.7008,1.4703,-0.4392,-50.7500,-83.6500,34.3700
0.6964,1.1634,0.1469,-12.4600,-34.0900,42.4200
0.4597,1.0526,0.4475,-8.3300,3.8500,46.3400
0.4587,0.9013,0.2899,-60.0600,-8.1900,44.7300
0.4304,0.6900,-0.0054,-82.2500,-14.4200,28.8400
0.3392,0.5500,-0.3436,-42.5600,-5.1800,9.3800
0.2455,0.6315,-0.4675,36.6800,-9.7300,12.6700
0.1845,0.8950,-0.2069,82.2500,-19.8100,27.2300
0.2786,1.2298,0.0698,66.6400,-20.0900,36.7500
0.3362,1.4220,0.2186,7.2100,-15.2600,27.5800
0.4377,1.2995,0.0127,-40.9500,-2.5200,7.9800
0.3948,1.0024,-0.0117,-48.7900,13.5800,-3.1500
0.2333,0.7832,-0.1571,-37.9400,22.5400,-13.4400
0.2908,0.6915,-0.2552,-21.6300,10.8500,-8.8900
0.3216,0.7281,-0.2225,17.9900,0.6300,1.1900
0.3055,0.8398,-0.0678,29.2600,7.3500,13.8600
0.3201,1.0043,-0.1591,0.7000,9.8000,8.4000
0.2816,1.1029,-0.3011,-2.5200,-18.5500,-5.9500
0.2064,1.0780,0.0688,-10.4300,-7.4200,-27.4400
0.2469,0.9614,0.0083,-39.4100,9.2400,-16.0300
0.4304,0.8999,-0.1049,-35.3500,12.6700,3.2200
0.3772,0.8184,-0.1161,-24.8500,22.0500,34.5100
0.1991,0.7574,-0.0176,-2.1700,27.9300,36.8200
0.0498,0.7779,-0.1069,29.0500,11.6200,26.7400
0.1015,0.8516,-0.1703,58.9400,-15.8200,16.5200
0.1157,0.9584,-0.0429,50.6100,-19.1100,15.7500
0.2357,1.0697,-0.2372,24.8500,-18.4800,17.0800
0.2972,1.0712,-0.1601,-1.2600,-15.4000,11.6900
0.1986,1.0092,-0.1240,-18.1300,-13.3000,0.2800
0.2425,0.9101,-0.1205,-19.2500,-14.0700,-3.1500
0.3035,0.8560,-0.1269,-11.4800,-14.0000,5.8100
0.3133,0.8462,-0.1205,-2.4500,-9.8700,22.9600
0.2772,0.8828,-0.1425,1.6800,-8.6800,31.5000
0.2142,0.9243,-0.1474,0.8400,-13.0900,31.4300
0.2176,0.9389,-0.1113,0.2800,-18.2000,27.8600
0.3060,0.9350,-0.1030,2.3100,-18.3400,23.3800
0.3279,0.9579,-0.0708,-2.3800,-12.7400,19.3900
0.3260,0.9589,-0.0825,-19.8100,-8.8200,27.1600
0.3196,0.9106,-0.1283,-21.2100,-8.2600,30.3800
0.2948,0.8716,-0.1313,-11.6200,-5.8800,31.8500
0.2586,0.8852,-0.1030,-1.8200,-4.8300,38.0100
0.2669,0.9213,-0.0483,-1.2600,-4.5500,46.8300
0.3074,0.9350,-0.1181,-11.3400,-0.9800,43.7500
0.4138,0.9004,-0.1171,-12.2500,-0.6300,42.3500
0.4065,0.8945,-0.0268,-1.6800,7.9800,47.6700
0.3670,0.9453,-0.0468,-0.7000,15.4000,58.9400
0.3294,1.0106,-0.0888,-0.7700,10.9200,62.2300
0.2884,1.0175,-0.0864,-11.6200,10.7800,56.8400
0.3767,0.9955,-0.1235,-12.0400,8.1900,63.2100
0.3645,0.9579,-0.0644,-22.1900,8.6800,67.9000
0.4455,0.8950,-0.1127,-16.1000,5.9500,73.1500
0.4241,0.8877,-0.0737,-4.6200,5.6700,75.9500
0.4768,0.9545,-0.1118,9.1700,3.0800,83.6500
0.4680,1.1185,-0.0864,11.2000,-1.8900,91.7700
